persona;context;statement;option_1;option_2;option_3;selected_option;selected_option_value
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a college education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black male with a graduate school education.;A street scene of people on scooters.;The scooters are electric.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;c;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 70-year-old Black female with a high school education.;A street scene of people on scooters.;The scooters are electric.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
